doc_id,n_words,n_tokens,language,corpus_code
MorphoRuEval2017-test-lenta,6498,2963,Russian,Taiga
MorphoRuEval2017-test-vk,6118,2550,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2289,15,14,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2290,16,13,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2291,20,19,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2292,13,12,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2293,6,6,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2294,6,6,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2295,11,11,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2296,14,13,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2297,7,7,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2298,31,27,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2299,10,10,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2300,7,6,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2301,10,10,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2302,48,35,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2303,12,11,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2304,24,20,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2305,36,29,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2306,11,10,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2307,6,6,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2308,5,5,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2309,15,13,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2310,37,28,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2311,24,21,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2312,13,12,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2313,8,8,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2314,20,19,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2315,24,22,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2316,35,27,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2317,13,12,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2318,3,3,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2319,16,14,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2320,7,7,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2321,15,15,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2322,6,6,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2323,20,18,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2324,33,28,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2325,6,6,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2326,2,2,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2327,20,19,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2328,28,23,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2329,13,12,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2330,13,13,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2331,21,20,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2332,9,8,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2333,4,4,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2334,9,9,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2335,27,23,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2336,12,12,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2337,8,8,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2338,20,18,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2339,11,10,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2340,5,5,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2341,12,12,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2342,10,9,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2343,7,7,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2344,11,11,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2345,24,22,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2346,15,15,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2347,31,27,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2348,11,11,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2349,14,12,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2350,6,6,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2351,22,19,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2352,12,11,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2353,16,16,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2354,32,24,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2355,5,5,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2356,5,5,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2357,3,3,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2358,28,25,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2359,18,18,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2360,10,10,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2361,9,9,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2362,8,8,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2363,18,17,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2364,10,10,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2365,15,14,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2366,4,4,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2367,10,9,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2368,3,3,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2369,24,21,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2370,8,8,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2371,9,8,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2372,6,6,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2373,8,7,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2374,11,11,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2375,14,13,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2376,5,5,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2377,7,7,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2378,16,15,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2379,28,23,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2380,25,22,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2381,25,22,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2382,5,5,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2383,17,15,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2384,18,16,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2385,21,19,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2386,17,16,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2387,5,5,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2388,11,10,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2389,16,14,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2390,5,5,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2391,10,10,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2392,7,7,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2393,6,6,Russian,Taiga
yandex.reviews-f-31w6rg5vgp9d5a8gnahzpthkhr-2394,18,16,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-159,30,27,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-160,9,7,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-161,6,6,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-162,15,13,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-163,8,7,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-164,7,6,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-165,5,5,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-166,38,31,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-167,11,11,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-168,8,7,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-169,14,11,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-170,22,17,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-171,3,3,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-172,16,14,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-173,3,3,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-174,8,7,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-175,16,12,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-176,7,7,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-177,13,12,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-178,16,15,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-179,17,16,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-180,2,2,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-181,4,4,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-182,2,2,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-183,2,2,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-184,12,11,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-185,15,14,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-186,4,4,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-187,5,5,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-188,5,5,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-189,2,2,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-190,38,31,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-191,11,10,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-192,5,5,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-193,13,10,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-194,14,12,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-195,20,18,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-196,10,8,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-197,9,9,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-198,17,15,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-199,11,11,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-200,7,7,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-201,12,11,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-202,4,4,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-203,21,19,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-204,5,5,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-205,2,2,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-206,7,7,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-207,23,20,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-208,8,8,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-209,14,12,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-210,17,15,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-211,3,3,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-212,6,5,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-213,11,11,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-214,24,21,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-215,8,8,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-216,5,5,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-217,10,10,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-218,2,2,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-219,2,2,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-220,5,5,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-221,9,9,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-222,13,11,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-223,22,20,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-224,12,12,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-225,22,21,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-226,8,8,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-227,17,15,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-228,8,8,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-229,13,13,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-230,19,16,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-231,16,16,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-232,3,3,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-233,9,9,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-234,8,8,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-235,6,6,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-236,6,6,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-237,12,11,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-238,8,8,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-239,5,5,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-240,10,9,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-241,25,23,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-242,4,4,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-243,13,13,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-244,14,13,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-245,3,3,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-246,12,10,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-247,2,2,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-248,4,4,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-249,3,3,Russian,Taiga
yandex.reviews-f-3pa3n7v3unxp1znayrtak8ayum-250,2,2,Russian,Taiga
yandex.reviews-f-6vgjerq3xcabwc0cn10zqkz6a8-1871,5,5,Russian,Taiga
yandex.reviews-f-6vgjerq3xcabwc0cn10zqkz6a8-1872,12,11,Russian,Taiga
yandex.reviews-f-6vgjerq3xcabwc0cn10zqkz6a8-1873,13,11,Russian,Taiga
yandex.reviews-f-6vgjerq3xcabwc0cn10zqkz6a8-1874,19,16,Russian,Taiga
yandex.reviews-f-6vgjerq3xcabwc0cn10zqkz6a8-1875,12,11,Russian,Taiga
yandex.reviews-f-6vgjerq3xcabwc0cn10zqkz6a8-1876,22,20,Russian,Taiga
yandex.reviews-f-6vgjerq3xcabwc0cn10zqkz6a8-1877,6,6,Russian,Taiga
yandex.reviews-f-6vgjerq3xcabwc0cn10zqkz6a8-1878,9,8,Russian,Taiga
yandex.reviews-f-6vgjerq3xcabwc0cn10zqkz6a8-1879,2,2,Russian,Taiga
yandex.reviews-f-6vgjerq3xcabwc0cn10zqkz6a8-1880,8,7,Russian,Taiga
yandex.reviews-f-6vgjerq3xcabwc0cn10zqkz6a8-1881,12,11,Russian,Taiga
yandex.reviews-f-6vgjerq3xcabwc0cn10zqkz6a8-1882,10,9,Russian,Taiga
yandex.reviews-f-6vgjerq3xcabwc0cn10zqkz6a8-1883,35,30,Russian,Taiga
yandex.reviews-f-6vgjerq3xcabwc0cn10zqkz6a8-1884,31,21,Russian,Taiga
yandex.reviews-f-6vgjerq3xcabwc0cn10zqkz6a8-1885,5,5,Russian,Taiga
yandex.reviews-f-6vgjerq3xcabwc0cn10zqkz6a8-1886,20,17,Russian,Taiga
yandex.reviews-f-6vgjerq3xcabwc0cn10zqkz6a8-1887,4,4,Russian,Taiga
yandex.reviews-f-6vgjerq3xcabwc0cn10zqkz6a8-1888,2,2,Russian,Taiga
yandex.reviews-f-6vgjerq3xcabwc0cn10zqkz6a8-1889,5,5,Russian,Taiga
yandex.reviews-f-6vgjerq3xcabwc0cn10zqkz6a8-1890,8,7,Russian,Taiga
yandex.reviews-f-6vgjerq3xcabwc0cn10zqkz6a8-1891,14,13,Russian,Taiga
yandex.reviews-f-6vgjerq3xcabwc0cn10zqkz6a8-1892,7,7,Russian,Taiga
yandex.reviews-f-6vgjerq3xcabwc0cn10zqkz6a8-1893,8,8,Russian,Taiga
yandex.reviews-f-6vgjerq3xcabwc0cn10zqkz6a8-1894,22,16,Russian,Taiga
yandex.reviews-f-6vgjerq3xcabwc0cn10zqkz6a8-1895,22,20,Russian,Taiga
yandex.reviews-f-6vgjerq3xcabwc0cn10zqkz6a8-1896,2,2,Russian,Taiga
yandex.reviews-f-6vgjerq3xcabwc0cn10zqkz6a8-1897,5,5,Russian,Taiga
yandex.reviews-f-6vgjerq3xcabwc0cn10zqkz6a8-1898,8,7,Russian,Taiga
yandex.reviews-f-6vgjerq3xcabwc0cn10zqkz6a8-1899,9,8,Russian,Taiga
yandex.reviews-f-6vgjerq3xcabwc0cn10zqkz6a8-1900,71,53,Russian,Taiga
yandex.reviews-f-8x6uxejjtq2y26n53hy9ne54hc-1000,13,13,Russian,Taiga
yandex.reviews-f-8x6uxejjtq2y26n53hy9ne54hc-1001,15,13,Russian,Taiga
yandex.reviews-f-8x6uxejjtq2y26n53hy9ne54hc-1002,24,21,Russian,Taiga
yandex.reviews-f-8x6uxejjtq2y26n53hy9ne54hc-1003,20,17,Russian,Taiga
yandex.reviews-f-8x6uxejjtq2y26n53hy9ne54hc-1004,16,15,Russian,Taiga
yandex.reviews-f-8x6uxejjtq2y26n53hy9ne54hc-1005,17,16,Russian,Taiga
yandex.reviews-f-8x6uxejjtq2y26n53hy9ne54hc-1006,12,10,Russian,Taiga
yandex.reviews-f-8x6uxejjtq2y26n53hy9ne54hc-1007,12,11,Russian,Taiga
yandex.reviews-f-8x6uxejjtq2y26n53hy9ne54hc-1008,11,10,Russian,Taiga
yandex.reviews-f-8x6uxejjtq2y26n53hy9ne54hc-1009,16,16,Russian,Taiga
yandex.reviews-f-8x6uxejjtq2y26n53hy9ne54hc-1010,29,26,Russian,Taiga
yandex.reviews-f-8x6uxejjtq2y26n53hy9ne54hc-1011,9,9,Russian,Taiga
yandex.reviews-f-8x6uxejjtq2y26n53hy9ne54hc-1012,40,31,Russian,Taiga
yandex.reviews-f-8x6uxejjtq2y26n53hy9ne54hc-1013,24,21,Russian,Taiga
yandex.reviews-f-8x6uxejjtq2y26n53hy9ne54hc-1014,15,13,Russian,Taiga
yandex.reviews-f-8x6uxejjtq2y26n53hy9ne54hc-1015,38,31,Russian,Taiga
yandex.reviews-f-8x6uxejjtq2y26n53hy9ne54hc-1016,39,36,Russian,Taiga
yandex.reviews-f-8x6uxejjtq2y26n53hy9ne54hc-1017,9,9,Russian,Taiga
yandex.reviews-f-8x6uxejjtq2y26n53hy9ne54hc-1018,31,28,Russian,Taiga
yandex.reviews-f-8x6uxejjtq2y26n53hy9ne54hc-1019,17,17,Russian,Taiga
yandex.reviews-f-8x6uxejjtq2y26n53hy9ne54hc-1020,27,22,Russian,Taiga
yandex.reviews-f-8x6uxejjtq2y26n53hy9ne54hc-1021,34,31,Russian,Taiga
yandex.reviews-f-8x6uxejjtq2y26n53hy9ne54hc-1022,16,15,Russian,Taiga
yandex.reviews-f-8x6uxejjtq2y26n53hy9ne54hc-1023,9,9,Russian,Taiga
yandex.reviews-f-8x6uxejjtq2y26n53hy9ne54hc-1024,20,18,Russian,Taiga
yandex.reviews-f-8x6uxejjtq2y26n53hy9ne54hc-1025,11,10,Russian,Taiga
yandex.reviews-f-8x6uxejjtq2y26n53hy9ne54hc-1026,39,32,Russian,Taiga
yandex.reviews-f-8x6uxejjtq2y26n53hy9ne54hc-1027,75,60,Russian,Taiga
yandex.reviews-f-8x6uxejjtq2y26n53hy9ne54hc-1028,13,12,Russian,Taiga
yandex.reviews-f-8x6uxejjtq2y26n53hy9ne54hc-1029,38,32,Russian,Taiga
yandex.reviews-f-8x6uxejjtq2y26n53hy9ne54hc-1030,15,14,Russian,Taiga
yandex.reviews-f-8x6uxejjtq2y26n53hy9ne54hc-1031,17,14,Russian,Taiga
yandex.reviews-f-8x6uxejjtq2y26n53hy9ne54hc-1032,6,6,Russian,Taiga
yandex.reviews-f-8x6uxejjtq2y26n53hy9ne54hc-1033,12,12,Russian,Taiga
yandex.reviews-f-8x6uxejjtq2y26n53hy9ne54hc-1034,18,18,Russian,Taiga
yandex.reviews-f-8x6uxejjtq2y26n53hy9ne54hc-1035,21,20,Russian,Taiga
yandex.reviews-f-8x6uxejjtq2y26n53hy9ne54hc-1036,13,12,Russian,Taiga
yandex.reviews-f-8x6uxejjtq2y26n53hy9ne54hc-1037,14,12,Russian,Taiga
yandex.reviews-f-8x6uxejjtq2y26n53hy9ne54hc-1038,17,16,Russian,Taiga
yandex.reviews-f-8x6uxejjtq2y26n53hy9ne54hc-1039,16,15,Russian,Taiga
